customer_code;item_code;business;channel;branded_pl;item_group;month;volume;budget_prices
793121;97567;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793122;31087;Business A;Retail;Private Label;Crackers;2021-06-01;0;0
793122;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793122;97101;Business B;Retail;Branded;Muffins;2021-06-01;126;2253.75696
793122;97128;Business B;Retail;Branded;Muffins;2021-06-01;72;1352.10816
793122;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793351;62500;Business A;Retail;Private Label;Crackers;2021-06-01;660;6424.704
793392;62500;Business A;Retail;Private Label;Crackers;2021-06-01;440;4283.136
793580;62500;Business A;Retail;Private Label;Crackers;2021-06-01;660;6336
793199;66500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793199;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793199;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793237;50040;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
760225;80100;Business A;Retail;Branded;Crackers;2021-06-01;540;11367.3456
760225;80600;Business A;Retail;Branded;Crackers;2021-06-01;432;11546.94528
792773;15040;Business A;Food Service;Branded;Crackers;2021-06-01;288;3486.86208
792773;50040;Business A;Food Service;Branded;Cookies;2021-06-01;120;1095.12
761920;80100;Business A;Retail;Branded;Crackers;2021-06-01;180;3650.4
761920;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
761920;97101;Business B;Retail;Branded;Muffins;2021-06-01;60;1126.7568
761920;97103;Business B;Retail;Branded;Muffins;2021-06-01;0;0
761920;97128;Business B;Retail;Branded;Muffins;2021-06-01;80;1502.3424
761920;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
761920;97405;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
761920;97431;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
761920;97501;Business B;Retail;Branded;Muffins;2021-06-01;50;938.964
761920;97519;Business B;Retail;Branded;Muffins;2021-06-01;20;375.5856
793229;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793527;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
793543;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
793442;50015;Business A;Food Service;Branded;Cookies;2021-06-01;600;6047.496
760230;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
760230;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97102;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97103;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760230;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
760230;97551;Business B;Retail;Branded;Crisps;2021-06-01;0;0
792871;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
792447;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
700087;15040;Business A;Food Service;Branded;Crackers;2021-06-01;504;7071.12
700087;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700087;50040;Business A;Food Service;Branded;Cookies;2021-06-01;180;2493
700118;15040;Business A;Food Service;Branded;Crackers;2021-06-01;4752;55455.84
700118;50015;Business A;Food Service;Branded;Cookies;2021-06-01;90;896.4
700118;50040;Business A;Food Service;Branded;Cookies;2021-06-01;13.5;153.86436
700118;60004;Business A;Food Service;Branded;Crackers;2021-06-01;45;668.25
700118;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
700118;97405;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
700118;97431;Business B;Food Service;Branded;Muffins;2021-06-01;36;688.32
761783;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
761783;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
792617;15040;Business A;Food Service;Branded;Crackers;2021-06-01;144;2060.28576
792617;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;630;14149.863
792617;50040;Business A;Food Service;Branded;Cookies;2021-06-01;600;5118
700208;15040;Business A;Food Service;Branded;Crackers;2021-06-01;18;199.49436
700208;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;420;5894.1792
700208;50040;Business A;Food Service;Branded;Cookies;2021-06-01;480;3734.4
700207;15040;Business A;Food Service;Branded;Crackers;2021-06-01;72;938.88288
700207;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;1365;20955.4254
700207;50040;Business A;Food Service;Branded;Cookies;2021-06-01;840;7165.2
700209;15040;Business A;Food Service;Branded;Crackers;2021-06-01;432;4787.86464
700209;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;630;8841.2688
700209;50040;Business A;Food Service;Branded;Cookies;2021-06-01;720;5601.6
700210;15040;Business A;Food Service;Branded;Crackers;2021-06-01;144;1595.95488
700210;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;525;7367.724
760687;15040;Business A;Food Service;Branded;Crackers;2021-06-01;90;1220.1462
760687;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;1575;24680.25
760687;50040;Business A;Food Service;Branded;Cookies;2021-06-01;480;4099.2
700206;15040;Business A;Food Service;Branded;Crackers;2021-06-01;18;199.49436
700206;50020;Business A;Food Service;Private Label;Cookies;2021-06-01;735;10314.8136
700206;50040;Business A;Food Service;Branded;Cookies;2021-06-01;600;4668
700099;15040;Business A;Food Service;Branded;Crackers;2021-06-01;4176;48733.92
700174;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700174;15040;Business A;Food Service;Branded;Crackers;2021-06-01;540;6301.8
700174;40001;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700174;50010;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
792538;10142;Business A;Food Service;Private Label;Crackers;2021-06-01;19440;167378.4
792538;15042;Business A;Food Service;Private Label;Crackers;2021-06-01;15795;140575.5
792538;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
800206;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
800206;15040;Business A;Food Service;Branded;Crackers;2021-06-01;3168;36970.56
793528;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793528;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
792731;15040;Business A;Food Service;Branded;Crackers;2021-06-01;432;5212.7712
792731;50015;Business A;Food Service;Branded;Cookies;2021-06-01;2544;31393.92672
792730;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792730;50015;Business A;Food Service;Branded;Cookies;2021-06-01;2880;35049.6
793462;15040;Business A;Food Service;Branded;Crackers;2021-06-01;6480;65124
793462;50015;Business A;Food Service;Branded;Cookies;2021-06-01;1320;10731.6
792675;15040;Business A;Food Service;Branded;Crackers;2021-06-01;300;3432
792675;50015;Business A;Food Service;Branded;Cookies;2021-06-01;2550;21616.452
793558;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793558;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
792929;15040;Business A;Food Service;Branded;Crackers;2021-06-01;576;6664.17024
792929;50015;Business A;Food Service;Branded;Cookies;2021-06-01;2400;27207.648
700002;15040;Business A;Food Service;Branded;Crackers;2021-06-01;2736;29796.02496
700002;50010;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700002;60004;Business A;Food Service;Branded;Crackers;2021-06-01;150;1889.082
760255;80620;Business A;Retail;Branded;Crackers;2021-06-01;2012.88244766506;33333.3333333333
760255;80621;Business A;Retail;Branded;Crackers;2021-06-01;1341.9216317767;33333.3333333333
760255;80622;Business A;Retail;Branded;Crackers;2021-06-01;3561.25356125356;33333.3333333333
761022;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
761022;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
761022;80600;Business A;Retail;Branded;Crackers;2021-06-01;0;0
760265;25872;Business A;Retail;Private Label;Crackers;2021-06-01;0;0
793140;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;180;3403.8
793140;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;0;0
793428;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;360;6902.9064
793428;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;240;2752.4016
793149;15040;Business A;Food Service;Branded;Crackers;2021-06-01;360;5234.6736
793149;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
793149;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;360;4734.5688
792833;15040;Business A;Food Service;Branded;Crackers;2021-06-01;270;3609.9
792833;30040;Business A;Food Service;Branded;Crackers;2021-06-01;720;16855.2
792833;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
792707;15040;Business A;Food Service;Branded;Crackers;2021-06-01;432;5112.02016
792707;30040;Business A;Food Service;Branded;Crackers;2021-06-01;180;3887.676
792707;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;1260;20506.122
792707;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;720;7519.824
793145;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793145;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
793145;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;0;0
793429;30045;Business A;Food Service;Private Label;Crackers;2021-06-01;240;5373.3888
793429;50030;Business A;Food Service;Private Label;Cookies;2021-06-01;165;2445.06834
700165;15040;Business A;Food Service;Branded;Crackers;2021-06-01;864;10224.04032
793217;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793217;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793217;30041;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
793217;60004;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700106;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700106;15040;Business A;Food Service;Branded;Crackers;2021-06-01;10368;117221.6448
700106;30041;Business A;Food Service;Private Label;Crackers;2021-06-01;600;12496.536
700106;60004;Business A;Food Service;Branded;Crackers;2021-06-01;135;1815.1614
700106;75000;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700092;15040;Business A;Food Service;Branded;Crackers;2021-06-01;2304;29296.65024
700075;10041;Business A;Food Service;Branded;Crackers;2021-06-01;120;2320.4376
700075;15040;Business A;Food Service;Branded;Crackers;2021-06-01;576;6816.02688
700007;15040;Business A;Food Service;Branded;Crackers;2021-06-01;3600;42600.168
700119;15040;Business A;Food Service;Branded;Crackers;2021-06-01;2736;32376.12768
700164;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793376;60246;Business A;Retail;Private Label;Crackers;2021-06-01;1440;26985.6
793456;67500;Business A;Retail;Branded;Crackers;2021-06-01;330;4425.3
792556;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700069;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700394;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700394;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793548;97102;Business B;Retail;Branded;Muffins;2021-06-01;315;5833.8
793492;10041;Business A;Food Service;Branded;Crackers;2021-06-01;120;1920
700153;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
800035;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793319;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793218;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793282;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793532;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793416;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793208;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793421;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793421;97103;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793421;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793421;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
760261;97100;Business B;Retail;Branded;Muffins;2021-06-01;6.5625;17.199
760261;97101;Business B;Retail;Branded;Muffins;2021-06-01;9;85.05
760261;97102;Business B;Retail;Branded;Muffins;2021-06-01;3.375;57.4938
760261;97103;Business B;Retail;Branded;Muffins;2021-06-01;1.875;7.98525
760261;97128;Business B;Retail;Branded;Muffins;2021-06-01;6;34.0704
760261;97162;Business B;Food Service;Branded;Muffins;2021-06-01;16.512;0.24336
760261;97501;Business B;Retail;Branded;Muffins;2021-06-01;0.9375;1.14075
760261;97524;Business B;Retail;Branded;Crisps;2021-06-01;26.0625;292.601682692308
760261;97567;Business B;Retail;Branded;Crisps;2021-06-01;1.5;3.00621176470588
760261;97568;Business B;Retail;Branded;Crisps;2021-06-01;0;0
760120;80100;Business A;Retail;Branded;Crackers;2021-06-01;135;2463.75
760120;80600;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793136;10041;Business A;Food Service;Branded;Crackers;2021-06-01;240;4576.8
792693;15050;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
791865;15040;Business A;Food Service;Branded;Crackers;2021-06-01;720;9072
791865;50040;Business A;Food Service;Branded;Cookies;2021-06-01;120;1128
791865;97404;Business B;Food Service;Branded;Muffins;2021-06-01;13.5;258.12
792863;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792863;50040;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
793244;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793460;10141;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
760792;40001;Business A;Food Service;Branded;Cookies;2021-06-01;105;1089.1881
792989;10041;Business A;Food Service;Branded;Crackers;2021-06-01;300;3708
792989;50040;Business A;Food Service;Branded;Cookies;2021-06-01;2040;19216.8
792648;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792648;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792648;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
792648;50040;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700155;15040;Business A;Food Service;Branded;Crackers;2021-06-01;864;10082.88
700309;15040;Business A;Food Service;Branded;Crackers;2021-06-01;72;852.00336
800248;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700177;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700177;15040;Business A;Food Service;Branded;Crackers;2021-06-01;864;10082.88
700177;20012;Business A;Retail;Branded;Cookies;2021-06-01;3;47.4552
700177;20042;Business A;Retail;Branded;Crackers;2021-06-01;0;0
700177;50015;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700177;60004;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700177;80100;Business A;Retail;Branded;Crackers;2021-06-01;6;90
700177;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
700177;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
700177;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
700177;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
700177;97567;Business B;Retail;Branded;Crisps;2021-06-01;0;0
800021;15040;Business A;Food Service;Branded;Crackers;2021-06-01;864;10082.88
800021;30040;Business A;Food Service;Branded;Crackers;2021-06-01;450;10197
700123;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
700123;97431;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
700123;97526;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793268;50040;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700130;15040;Business A;Food Service;Branded;Crackers;2021-06-01;288;3574.08
700130;80100;Business A;Retail;Branded;Crackers;2021-06-01;135;2471.85
700130;80500;Business A;Retail;Branded;Cookies;2021-06-01;75;1373.25
792378;15040;Business A;Food Service;Branded;Crackers;2021-06-01;576;6958.08
793510;66500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793198;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
700178;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793067;97100;Business B;Retail;Branded;Muffins;2021-06-01;255;5089.8
793067;97101;Business B;Retail;Branded;Muffins;2021-06-01;150;2994
793067;97102;Business B;Retail;Branded;Muffins;2021-06-01;195;3892.2
793067;97103;Business B;Retail;Branded;Muffins;2021-06-01;150;2994
793067;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793067;97162;Business B;Food Service;Branded;Muffins;2021-06-01;90;4590
793067;97404;Business B;Food Service;Branded;Muffins;2021-06-01;285;5449.2
793067;97405;Business B;Food Service;Branded;Muffins;2021-06-01;90;1720.8
793067;97431;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
793067;97501;Business B;Retail;Branded;Muffins;2021-06-01;15;299.4
793067;97519;Business B;Retail;Branded;Muffins;2021-06-01;15;299.4
793067;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793067;97526;Business B;Retail;Branded;Crisps;2021-06-01;15;286.8
700217;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700217;15080;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
793539;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793539;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792874;97362;Business B;Food Service;Branded;Muffins;2021-06-01;810;62208
700240;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792452;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793572;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793572;66500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793572;75000;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700142;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700142;50010;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700203;20012;Business A;Retail;Branded;Cookies;2021-06-01;120;1958.4
700203;20042;Business A;Retail;Branded;Crackers;2021-06-01;15;244.8
700203;40001;Business A;Food Service;Branded;Cookies;2021-06-01;45;403.8255
700203;60004;Business A;Food Service;Branded;Crackers;2021-06-01;15;193.2
792713;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700111;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792545;10070;Business A;Food Service;Branded;Stuffing;2021-06-01;0;0
793567;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792761;15040;Business A;Food Service;Branded;Crackers;2021-06-01;4320;42227.8272
793239;40001;Business A;Food Service;Branded;Cookies;2021-06-01;0;0
700115;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700115;20012;Business A;Retail;Branded;Cookies;2021-06-01;0;0
700115;20042;Business A;Retail;Branded;Crackers;2021-06-01;0;0
700115;20052;Business A;Retail;Branded;Plain Bread;2021-06-01;0;0
700122;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700116;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700116;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793583;42020;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
760777;15040;Business A;Food Service;Branded;Crackers;2021-06-01;288;4207.68
793511;38001;Business A;Food Service;Private Label;Crackers;2021-06-01;549;6154.29
700120;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793550;10041;Business A;Food Service;Branded;Crackers;2021-06-01;360;8735.4072
793550;20042;Business A;Retail;Branded;Crackers;2021-06-01;67.5;1593.3996
793531;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793531;60004;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793530;10041;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793530;60004;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793391;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793391;97102;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793391;97103;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793391;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793391;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793391;97567;Business B;Retail;Branded;Crisps;2021-06-01;0;0
700179;15040;Business A;Food Service;Branded;Crackers;2021-06-01;1152;13632.05376
700076;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700520;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792772;15040;Business A;Food Service;Branded;Crackers;2021-06-01;1584;15933.26592
793518;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
700495;15040;Business A;Food Service;Branded;Crackers;2021-06-01;144;1925.28
793106;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97254;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97519;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793106;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793107;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97254;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97519;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793107;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793109;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97254;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97519;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793109;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793110;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97254;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97519;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793110;97524;Business B;Retail;Branded;Crisps;2021-06-01;0;0
792640;39059;Business A;Food Service;Private Label;Crackers;2021-06-01;0;0
792714;39059;Business A;Food Service;Private Label;Crackers;2021-06-01;270;4802.1012
793115;97550;Business B;Retail;Private Label;Crisps;2021-06-01;640;40981.824
760270;80020;Business A;Retail;Private Label;Crackers;2021-06-01;756;42760.05552
760270;97550;Business B;Retail;Private Label;Crisps;2021-06-01;672;41213.76
792729;80020;Business A;Retail;Private Label;Crackers;2021-06-01;900;54290.574
792729;97550;Business B;Retail;Private Label;Crisps;2021-06-01;288;17773.06752
760837;80020;Business A;Retail;Private Label;Crackers;2021-06-01;0;0
760837;97550;Business B;Retail;Private Label;Crisps;2021-06-01;0;0
760280;80020;Business A;Retail;Private Label;Crackers;2021-06-01;720;45549.6912
760355;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
760355;43849;Business A;Retail;Private Label;Crackers;2021-06-01;360;5932.8
760355;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
760355;97100;Business B;Retail;Branded;Muffins;2021-06-01;84;1555.68
760355;97128;Business B;Retail;Branded;Muffins;2021-06-01;50;926
760355;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760355;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
760355;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
791826;15040;Business A;Food Service;Branded;Crackers;2021-06-01;18;214.2
792508;15040;Business A;Food Service;Branded;Crackers;2021-06-01;144;1553.76
792508;43849;Business A;Retail;Private Label;Crackers;2021-06-01;0;0
792508;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
792508;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792508;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792508;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792525;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792525;43849;Business A;Retail;Private Label;Crackers;2021-06-01;180;2966.4
792525;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
792525;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792525;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792525;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792525;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
792525;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
792525;97524;Business B;Retail;Branded;Crisps;2021-06-01;420;7387.8
792525;97551;Business B;Retail;Branded;Crisps;2021-06-01;0;0
760350;15040;Business A;Food Service;Branded;Crackers;2021-06-01;288;3084.48
760350;43849;Business A;Retail;Private Label;Crackers;2021-06-01;180;2966.4
760350;80100;Business A;Retail;Branded;Crackers;2021-06-01;180;3526.2864
760350;80600;Business A;Retail;Branded;Crackers;2021-06-01;324;8164.8
760350;97100;Business B;Retail;Branded;Muffins;2021-06-01;84;1400.28
760350;97101;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760350;97102;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760350;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760350;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793142;43849;Business A;Retail;Private Label;Crackers;2021-06-01;0;0
793142;97100;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793142;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793142;97404;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
793142;97431;Business B;Food Service;Branded;Muffins;2021-06-01;30;563.3784
793142;97501;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760360;15040;Business A;Food Service;Branded;Crackers;2021-06-01;144;1542.24
760360;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
760360;97100;Business B;Retail;Branded;Muffins;2021-06-01;42;788.72976
760360;97101;Business B;Retail;Branded;Muffins;2021-06-01;50;938.964
760360;97102;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760360;97128;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760360;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
760360;97405;Business B;Food Service;Branded;Muffins;2021-06-01;0;0
793314;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
793314;66500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793314;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793314;80100;Business A;Retail;Branded;Crackers;2021-06-01;0;0
793314;97100;Business B;Retail;Branded;Muffins;2021-06-01;420;7001.4
793314;97101;Business B;Retail;Branded;Muffins;2021-06-01;50;833.5
793314;97102;Business B;Retail;Branded;Muffins;2021-06-01;250;4167.5
793314;97103;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793314;97128;Business B;Retail;Branded;Muffins;2021-06-01;50;845.169
793314;97153;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793314;97506;Business B;Retail;Branded;Muffins;2021-06-01;0;0
793314;97567;Business B;Retail;Branded;Crisps;2021-06-01;0;0
793314;97568;Business B;Retail;Branded;Crisps;2021-06-01;22;395.800952380952
793314;97571;Business B;Retail;Branded;Crisps;2021-06-01;0;0
792861;15040;Business A;Food Service;Branded;Crackers;2021-06-01;0;0
792861;43849;Business A;Retail;Private Label;Crackers;2021-06-01;540;9023.7888
792861;67500;Business A;Retail;Branded;Crackers;2021-06-01;0;0
